,Unemployment_Rate,Student_Rate,Retired_Rate,Home_Family_Rate,LongTerm_Sick_Disabled_Rate,Other_Inactive_Rate,Young_Population_Rate,Working_Age_Rate,Elderly_Population_Rate,No_Qualification_Rate,Level1_Qualification_Rate,Level2_Qualification_Rate,Apprenticeship_Rate,Level3_Qualification_Rate,Level4Plus_Qualification_Rate,Other_Qualification_Rate,Low_Qualification_Rate,Good_Health_Rate,Fair_Health_Rate,Poor_Health_Rate,Disability_Rate,Not_Disabled_Rate,Migrant_Within_UK_Rate,Migrant_Outside_UK_Rate,Asian_Rate,Black_Rate,Mixed_Rate,White_Rate,Other_Ethnic_Group_Rate,No_Car_Van_Rate,One_Car_Van_Rate,Two_Cars_Vans_Rate,ThreePlus_Cars_Vans_Rate,Any_Car_Van_Rate,Work_From_Home_Rate,Public_Transport_Rate,Car_Commute_Rate,Active_Travel_Rate,Other_Transport_Rate,Owned_Rate,Shared_Ownership_Rate,Social_Rented_Rate,Private_Rented_Rate,Lives_Rent_Free_Rate,House_Rate,Purpose_Built_Flat_Rate,Converted_Building_Rate,Other_Temporary_Accommodation_Rate,Managerial_Rate,Intermediate_Occupations_Rate,Small_Employers_Rate,Lower_Occupations_Rate,Never_Worked_Rate,Full_Time_Students_Rate,Primary_Industry_Rate,Production_Construction_Rate,Consumer_Services_Rate,Business_Knowledge_Services_Rate,Public_Services_Rate,Other_Services_Rate,Population_per_km2,IMD_Score,IMD_Rank,IMD_Decile,Income_Deprivation_Score,Employment_Deprivation_Score,Education_Deprivation_Score,Health_Deprivation_Score,Crime_Deprivation_Score,Housing_Services_Deprivation_Score,Living_Environment_Deprivation_Score
Level1_Qualification_Rate,0.275456501407568,-0.26568739577468564,0.010675301551064014,0.3697354611403312,0.5184767309872379,0.2852674517586937,0.3165316691497497,-0.22639119428005264,-0.017000280270316737,0.6952592009113177,1.0,0.6778767363933607,0.5046830604323935,0.12050126185864812,-0.8564027519527749,0.3371947426286714,0.8332193517813289,-0.5766049230726003,0.573673059095439,0.506423252806943,0.4788622235128022,-0.4788622198249403,-0.434003196408298,-0.4072348110070785,-0.14195489793351093,-0.05017414206203576,-0.24911610620459315,0.09177305631704369,-0.22126244244207388,0.08365377374424571,0.11519685467657277,-0.009320411491794214,-0.0231128476487214,0.024408196832564306,-0.7651634523675799,-0.05115551211926369,0.6343852372512585,0.10331483247050721,0.3177189962460389,-0.11711300858952506,-0.04259710398721364,0.31415505424675616,-0.19149183447133128,0.20302225087122208,0.2960305917885437,-0.0968657047636958,-0.38385233361360854,-0.10532350732703014,-0.7154202731051823,0.2031558852446347,-0.09002726754868537,0.7963622706907757,0.4376940344794404,-0.2510652915513441,-0.021936750699121797,0.5731595670268949,0.6219735592318746,-0.6313098778768631,-0.15813905949414897,-0.447945513517686,0.03900233308905154,0.47289413446645284,-0.47143325044128503,-0.46852489091301974,0.4832366316441868,0.5147017469839534,0.7492376475636815,0.4492468162410615,0.2289732158784705,-0.10327653965111962,-0.1533832385831563
Level2_Qualification_Rate,-0.09076186308446767,-0.4325319479498329,0.2624336364968036,0.06018060042390281,0.21693452993849488,-0.09300166618850106,0.20983072100545927,-0.42699574466016954,0.20839372906090978,0.3324640915143137,0.6778767363933607,1.0,0.5763577741868483,0.3486460237995871,-0.6950550450515796,0.029361866595197163,0.45795087037583715,-0.3711819895456489,0.4078685066219731,0.27363449621283614,0.36911056222182625,-0.3691105569194149,-0.471752159344583,-0.6063416655648524,-0.4309073612824477,-0.3808449448226844,-0.46327481620984107,0.44043903398158646,-0.5383934168244703,-0.325582813291367,0.053429592710592104,0.3870117346715346,0.3099923950915972,0.4083322717268769,-0.5406569728561864,-0.388551979048446,0.7350155633449672,-0.15183732070964798,0.008096987923979157,0.25312483482231807,-0.0654836945589349,0.022101822925880053,-0.4134198989864046,-0.018284837215476465,0.5392409523077153,-0.35046888449588426,-0.5407643510287746,-0.17407759451800614,-0.37964144156786594,0.4530748715059666,0.056898985260182736,0.5512134245179621,0.028790131396013253,-0.4190165086796045,0.17842642435618344,0.6137961059689062,0.28959799301150124,-0.5292209046053394,-0.007757053217591539,-0.35967859435179284,-0.2328501630350504,0.1054670689286614,-0.10388733982807048,-0.10285170299160298,0.1338312144754338,0.2161676738316025,0.4288890703731799,0.16806150952763627,-0.07564640460199364,-0.20851041106387808,-0.2985755910077026
Apprenticeship_Rate,-0.24931085073575285,-0.6035119185848983,0.5403349180209879,-0.26397470406178647,0.14270577507870252,-0.24029890914446486,-0.23055750727417906,-0.44841149441188366,0.5012346228550194,0.2929776051633296,0.5046830604323935,0.5763577741868483,1.0,0.36956712187500984,-0.6224531918560575,0.07187085964575886,0.37527302613860164,-0.47663590485357904,0.5533683240459175,0.31152150645958465,0.4681863151723898,-0.4681863125041316,-0.39427259145764454,-0.5694521962318364,-0.5575666678893328,-0.5009411083988293,-0.6110991809234366,0.5586094246534336,-0.59332352850941,-0.2707646132824554,0.11817730895352745,0.3273662984440754,0.2335305689040455,0.3618838262099202,-0.5176751687711669,-0.4595390104290433,0.7354932404767957,-0.14353337269291402,-0.051986906789924146,0.361259764145028,-0.13191693260645895,-0.12000483026701839,-0.40854856629443675,-0.09989812112549294,0.49002729770687475,-0.4010554470944698,-0.48239690204468744,-0.10834078916963166,-0.31459013080709086,0.4921022722452812,0.056635868100845435,0.5294859195861304,-0.02534292603402161,-0.573829309611421,0.2510299842713831,0.68408272850871,0.17229850260173177,-0.6006196630112957,0.1041096991390068,-0.2588252333514192,-0.27036010694579865,0.028612347848481053,-0.010893181259874974,-0.009149834885493754,-0.027499307747695267,0.10392337946687097,0.32555634855700594,0.19886484724504888,-0.12632608056523692,-0.33524549459977765,-0.2679112054736826
Level3_Qualification_Rate,-0.2920221363731543,-0.06018871409537215,0.15090342961131503,-0.3947794466496148,-0.11977947552872269,-0.3500963023824868,-0.09683488768280027,-0.0633629239876081,0.10990324209354103,-0.18052707700521567,0.12050126185864812,0.3486460237995871,0.36956712187500984,1.0,-0.3435201560175618,-0.24507848341249763,-0.1028360593099533,-0.0018079166434089437,0.06225822877396748,-0.08082426708960941,0.10527303328901405,-0.1052730324452832,0.005513463687749108,-0.2588732091958785,-0.36767274011520684,-0.3703909864193965,-0.3581079927089985,0.42364426901756186,-0.43796383096106667,-0.34025346815618107,-0.014407040949412024,0.37925461990125797,0.2922163237002767,0.37143563509397626,-0.226272851902908,-0.39173584934801114,0.44385035967003267,-0.09842948682121472,-0.1406303510676179,0.27836515825290004,-0.019872558179841293,-0.20884927487348437,-0.16201427714319805,-0.1836270085457138,0.35561537924543685,-0.3168169805843062,-0.30572677213773997,-0.09680798068974464,-0.13536643615898292,0.3695079973810197,-0.06303645863152098,0.0996550954015321,-0.3263538575228327,0.0027722048059883116,0.16324879726775218,0.3092754241498957,0.03729966355278251,-0.34021432486920233,0.2550421524094262,-0.12048775804194399,-0.18644181652220454,-0.15900751841070238,0.1693206192537301,0.1679673267005279,-0.23202674837531276,-0.1691360325322186,0.08440733536881402,0.004453979912128859,-0.2046006409383641,-0.22267265888496546,-0.14679155187767734
Level4Plus_Qualification_Rate,-0.29339649512984856,0.18611334611271266,-0.07832437554295021,-0.29170026343461924,-0.5861973317477557,-0.25668111226823487,-0.2742688440674164,0.2873677971192349,-0.051258299242113774,-0.7963411833066603,-0.8564027519527749,-0.6950550450515796,-0.6224531918560575,-0.3435201560175618,1.0,-0.34114303940908824,-0.8683935295428491,0.7102165327720052,-0.7004697711234725,-0.6316756457869317,-0.626815410795992,0.6268154070875201,0.4032933471171835,0.42326318583619194,0.2258553947758078,0.14504958780712515,0.37351323512058415,-0.16517168162240098,0.3024627359386844,-0.1194868034669789,-0.10463437830184655,0.031246680785730948,0.04004480082502019,0.002262995368653938,0.8969961605189696,0.10094239296952452,-0.7499871201581177,-0.14121014527936765,-0.37179451378419714,0.12322773079183931,0.10151616282559585,-0.3179004481841799,0.1902737948302768,-0.22651316497285173,-0.3539062099813896,0.16112480363845985,0.4287797342568073,0.09215231697496626,0.8622090870277126,-0.16836347158697465,0.17518127736746042,-0.8589667723990443,-0.48778823889193607,0.16412390668693463,-0.01898524318854497,-0.655286713840763,-0.6915509139373897,0.806617134381506,0.06320478487302947,0.49042757838908174,-0.003940106706911426,-0.5387762051709715,0.5333366018078085,0.5295943542609546,-0.5258514954809361,-0.5833746141384497,-0.8212235248450165,-0.5865360750325536,-0.25266810469406986,0.19522210967943143,0.13001908780239346
Other_Qualification_Rate,0.3426384229767534,0.06160507785092721,-0.06197797930808121,0.3579814623461902,0.2545757133177214,0.35859973309069015,0.13404399928475214,-0.06362306246952242,-0.03621263811374235,0.45758534240747634,0.3371947426286714,0.029361866595197163,0.07187085964575886,-0.24507848341249763,-0.34114303940908824,1.0,0.45228528366779286,-0.2704522130317843,0.26528636354295204,0.24239637599932445,0.12024257581432972,-0.12024257351865723,-0.09804299538924656,0.1315334180257468,0.29167401669090753,0.26899262863045137,0.06821032854951312,-0.37084428628499194,0.2796656775547372,0.27397872155778186,0.0632752301783179,-0.2600321837366517,-0.18847500021440836,-0.2330577014022605,-0.3782949836188053,0.24362040654821865,0.08128098747950155,0.16606777322177627,0.3298330814594773,-0.23258671662069824,0.0046629108806083815,0.1729181541766159,0.15228832075366674,0.1946222938457694,-0.11970211947167057,0.16317974817785857,0.03193786527257147,0.0689848548552361,-0.4296158241901098,-0.08915791846517825,0.005056211916325828,0.32978648733627697,0.4455069600560672,0.06465783882867479,-0.12015460340486989,0.1232754114222865,0.4468157850576586,-0.2110590113461817,-0.23151404756028984,-0.21388761998664238,0.18538758032747155,0.3088649748738122,-0.30828784635988815,-0.3066109853480302,0.30061299943851216,0.25485534663543497,0.3560407236884266,0.21314551293827402,0.2170270617872646,0.13246298925439243,0.06002114336151748
Low_Qualification_Rate,0.5319215728054923,-0.06970682378368938,-0.08769509998665967,0.5661364638339031,0.7420952053321456,0.5300921336792762,0.363837141703553,-0.17502302589369093,-0.09067300958552586,0.9764250033637055,0.8332193517813289,0.45795087037583715,0.37527302613860164,-0.1028360593099533,-0.8683935295428491,0.45228528366779286,1.0,-0.7630751957343593,0.7042549092602408,0.7441783987041053,0.6158397647050705,-0.615839761841497,-0.3910056945129473,-0.25868391134867674,0.01785031143369892,0.11050693720170249,-0.14543197190365117,-0.12162038177137223,-0.01973520915032504,0.38515630157042596,0.11596819317025396,-0.3094396720476265,-0.2645165651338268,-0.27910153120421777,-0.840501144383408,0.1706850159736725,0.5143851199626165,0.2478412793737764,0.5180327071878993,-0.35926508621990333,-0.08353704202547646,0.5072559560926446,-0.05166258143761085,0.37821807306918964,0.12888512436612823,0.04873891442900426,-0.24504807444532237,-0.0332486442814991,-0.8809215483071332,-0.07622927304602067,-0.20086309997372823,0.861596069381516,0.7566685569269803,-0.07499858782872884,-0.11409920436252267,0.4812816275734199,0.743326511531118,-0.6717832153137642,-0.18121727981122646,-0.45176181989287423,0.15757990503488592,0.7249838357742221,-0.7257084958874459,-0.7209519611307774,0.7458893584141135,0.7608354353043905,0.8619851831304605,0.6771870335077954,0.43988538318000153,-0.07074281747159133,-0.0037300881220160747
Good_Health_Rate,-0.38136882714050696,0.21236035621435242,-0.2227967505374677,-0.2404194802081792,-0.773424158547316,-0.32540413902857424,0.04393892260575621,0.268443144296568,-0.23981325983632762,-0.7685426005660191,-0.5766049230726003,-0.3711819895456489,-0.47663590485357904,-0.0018079166434089437,0.7102165327720052,-0.2704522130317843,-0.7630751957343593,1.0,-0.9593625715196994,-0.924617433626328,-0.9365704914735081,0.9365704911978577,0.25207439030595385,0.3217686673058237,0.26464105064802734,0.14706338011081477,0.30122590778135544,-0.1873232487882966,0.23377397113158024,-0.380327769468988,-0.14721011001766077,0.3142971342939437,0.2778438829134679,0.27509657857373376,0.6855287709071513,-0.007383476020850899,-0.4845178019723875,-0.27744427910700303,-0.3581531121532516,0.28603054664026195,0.13014936308051575,-0.46166112121820213,0.10290855221040711,-0.29793110932624034,-0.05771268418591502,-0.07004499322718746,0.15435965850488378,-0.02245299000783646,0.6939155554407899,0.06118820853321373,0.19238954221183835,-0.7459212378367795,-0.6124539365233154,0.22906790281441647,-0.02331841679640605,-0.41195982849996715,-0.5078519034592384,0.6536605332006278,-0.04486148228339182,0.26533868704828667,-0.031306652008163384,-0.6457007652700067,0.642660410929447,0.6375588569657399,-0.6438517359787977,-0.7423566341412334,-0.675508779115409,-0.7186180673127256,-0.33541233941148524,0.21057357029127122,0.037871179222670866
Fair_Health_Rate,0.2587734075445222,-0.30825012792377104,0.34775548311426707,0.12563485868745425,0.6447861092244296,0.21054626238718258,-0.1398721297459304,-0.3473381473572647,0.36184688972331974,0.6933544189709272,0.573673059095439,0.4078685066219731,0.5533683240459175,0.06225822877396748,-0.7004697711234725,0.26528636354295204,0.7042549092602408,-0.9593625715196994,1.0,0.7808940543725532,0.8892849061487748,-0.8892849061606269,-0.2745982138585541,-0.37494252138520084,-0.32490233633727506,-0.2356342591338732,-0.382387776898193,0.2603529966944978,-0.3177310454661973,0.2557163753774921,0.1687934732668793,-0.19241006782090306,-0.16981267328334257,-0.13972449588318364,-0.6590356111915128,-0.1074800946562301,0.5436624272065462,0.2171708323689996,0.26398826153196664,-0.14492166726773442,-0.1414370198027992,0.3370217261379396,-0.1553581640245542,0.2135987774766544,0.13887772243177857,-0.015983125001891935,-0.20255997986181426,0.0221416333413447,-0.6264239987291678,0.035197874415760826,-0.11642078417595014,0.7075213479700313,0.4944595639872467,-0.3182820161487942,0.09446675068379344,0.4693254997922094,0.45510893354149845,-0.6572606905497698,0.05693835878626866,-0.2584581255556254,-0.045850436307529135,0.5222412510625833,-0.516095295677746,-0.5119560000208903,0.5000577534769794,0.6072434739481537,0.606680698178004,0.6082892692196821,0.22856078926095122,-0.2359898067459965,-0.0778562391968994
Poor_Health_Rate,0.499291094218323,-0.05532131319996085,0.02492176375468525,0.3650205751896582,0.8477439436891088,0.43916124038554577,0.0914348232062403,-0.12651628151515676,0.04352703619895712,0.7710176098933857,0.506423252806943,0.27363449621283614,0.31152150645958465,-0.08082426708960941,-0.6316756457869317,0.24239637599932445,0.7441783987041053,-0.924617433626328,0.7808940543725532,1.0,0.8789213478922759,-0.8789213472619432,-0.1884084385349176,-0.20871906545787777,-0.14880239404255677,-0.008210571352842993,-0.15266409472706663,0.06444198693951872,-0.09005810825319095,0.4995589617199703,0.09735180832287789,-0.43828839129919095,-0.38770247968291593,-0.4229877328736938,-0.6326904405225335,0.1615104387176401,0.3419173089962567,0.32301716403935604,0.43876634845807255,-0.4402757896998082,-0.09781201028453564,0.570699907345191,-0.018485991973542167,0.37469452461824637,-0.05981698832363948,0.1772131372859796,-0.06898442169761801,0.02079294527483768,-0.6956243614335498,-0.18438044396014383,-0.2704934959474051,0.7017640041672214,0.6932102439412331,-0.0789721961231646,-0.07550482752299803,0.28156039558201446,0.5139217467583763,-0.5645046062777067,0.02218820462696899,-0.24054414383162237,0.13125524199761213,0.7293950690101813,-0.7308969114430882,-0.7251168855223608,0.755916733741261,0.8301317484542969,0.6811039691470044,0.7751650559507809,0.4376877153148829,-0.14882369382527674,0.020786242742641573
Disability_Rate,0.2717024181301819,-0.22783353090718023,0.2710186891119056,0.0997824112872008,0.7298810526657601,0.20377057357448408,-0.11092346417744524,-0.273180518888801,0.28436625590736353,0.6146993354880531,0.4788622235128022,0.36911056222182625,0.4681863151723898,0.10527303328901405,-0.626815410795992,0.12024257581432972,0.6158397647050705,-0.9365704914735081,0.8892849061487748,0.8789213478922759,1.0,-0.9999999999998743,-0.16399993972133917,-0.34077576138932103,-0.4055596818002161,-0.26236318441118595,-0.3370862522761296,0.36457281387944795,-0.3506186953699585,0.3079343435572346,0.13093599065129885,-0.24413051252426388,-0.22580719903029395,-0.21165901435124376,-0.5868194511717749,-0.09782424769735738,0.47221741292366876,0.2821257230286982,0.26431438219998976,-0.241596359892451,-0.11604775787713238,0.42633308684588583,-0.13921365218772128,0.2301060504690941,0.07563710981361989,0.04344753156439925,-0.14398091706660024,0.011273594426801425,-0.5788282293886408,-0.044764645611162834,-0.20084849460856866,0.6599550045010736,0.4650773446147958,-0.2449817894438422,0.08048191058166489,0.3700096284455744,0.3815110580688961,-0.6139765637121604,0.1434565704891314,-0.18644840630770998,-0.03662440826414075,0.5647136987188175,-0.5610360242198957,-0.5559471178131268,0.5609474402773151,0.6862599591575705,0.5812631919052941,0.6858692223010253,0.27045672240005175,-0.26353981516975394,-0.07593633430113343
Not_Disabled_Rate,-0.27170241554896685,0.2278335348126138,-0.271018689266625,-0.09978241078878328,-0.7298810513208348,-0.20377057263181614,0.1109234670924732,0.2731805175826932,-0.28436625663851617,-0.6146993331618034,-0.4788622198249403,-0.3691105569194149,-0.4681863125041316,-0.1052730324452832,0.6268154070875201,-0.12024257351865723,-0.615839761841497,0.9365704911978577,-0.8892849061606269,-0.8789213472619432,-0.9999999999998743,1.0,0.1639999331468112,0.34077575800967935,0.40555968494186234,0.26236318299261413,0.337086250623042,-0.36457281587629076,0.3506186957877104,-0.3079343451590735,-0.1309359934168829,0.2441305148975301,0.22580720141032826,0.2116590158061128,0.5868194464893308,0.09782424809221191,-0.47221740757181996,-0.28212572708440337,-0.26431437955959397,0.24159636336730514,0.11604775902265235,-0.42633308884896715,0.1392136477342554,-0.23010605372663423,-0.07563710502062002,-0.043447536885785856,0.14398091254899664,-0.011273598201850294,0.5788282258928709,0.04476464903178612,0.2008484937164525,-0.6599550035502787,-0.46507734033096415,0.24498179257293648,-0.08048191491847019,-0.37000962792643655,-0.3815110534067486,0.6139765613878849,-0.14345656974869858,0.1864483993332701,0.036624411750983785,-0.5647136970407556,0.5610360231949866,0.5559471163408785,-0.5609474394849849,-0.6862599579909311,-0.5812631894499986,-0.6858692203511126,-0.2704567239262448,0.26353981437772916,0.07593633485759795
Migrant_Within_UK_Rate,0.06972914014680107,0.31330948032026246,-0.3381196040487949,-0.13861298119367796,-0.09363957090488892,0.08472222408892117,-0.20159627121679105,0.5210410842509582,-0.2872688206614285,-0.3404840538148514,-0.434003196408298,-0.471752159344583,-0.39427259145764454,0.005513463687749108,0.4032933471171835,-0.09804299538924656,-0.3910056945129473,0.25207439030595385,-0.2745982138585541,-0.1884084385349176,-0.16399993972133917,0.1639999331468112,1.0,0.5623819771075119,0.13165722105629635,0.18819565981621028,0.3030256910466025,-0.09221232736646227,0.25714104837095464,0.2830641192471678,-0.043019977541880895,-0.34908129946753413,-0.2719266117490772,-0.3640029492981831,0.31389342379964674,0.1667769107596917,-0.495273489405734,0.36059858889409874,-0.006077226830417846,-0.3886404850433395,0.2057863714933052,0.08021122740401841,0.5944621649870536,-0.022590085775682577,-0.5377544417694393,0.4074970730789909,0.5369952756330022,0.28757363686021226,0.19676220469869482,-0.4053104059147715,-0.0750693862203966,-0.2866004507502771,-0.14816393609646905,0.3262675296272055,-0.007921097975301694,-0.41264518675357625,-0.11110309757536763,0.3047657202360621,-0.07938311419091622,0.30122653026839236,0.10666052497967196,0.0074152242107049585,-0.004403161662475808,-0.0035925660087623478,-0.06674584391285539,-0.12243847988894938,-0.16597951675588818,-0.049228192754699224,0.10658223925925064,0.14303326837226019,0.27019577502099473
Migrant_Outside_UK_Rate,0.2854197427895957,0.5724654845753763,-0.5020551593292802,0.16920655053785127,-0.06423240292201259,0.30474031172375726,0.04867255258051645,0.5259312834786652,-0.44797570010780735,-0.1788857861361758,-0.4072348110070785,-0.6063416655648524,-0.5694521962318364,-0.2588732091958785,0.42326318583619194,0.1315334180257468,-0.25868391134867674,0.3217686673058237,-0.37494252138520084,-0.20871906545787777,-0.34077576138932103,0.34077575800967935,0.5623819771075119,1.0,0.5436892293776274,0.4737127395745653,0.49529587451553475,-0.519694166587126,0.6022343281485172,0.41830816583828784,-0.06787194279077054,-0.4762715739527888,-0.37251447344531124,-0.50121541761275,0.2776435933916109,0.4299568936355488,-0.6288060301518492,0.3818666122157133,0.1949195138050621,-0.472807969623135,0.11581605939131244,0.11663022669636038,0.6201849143194161,0.10358383073891236,-0.5738314327077979,0.452552594481828,0.5203104096513768,0.2200237069680816,0.08927419744271312,-0.4951540915637272,-0.14510204560029782,-0.3079907092858277,0.10008870480427168,0.5769552851525813,-0.21720039597705323,-0.5472533186510599,0.022396871027810364,0.3631897442568768,-0.12649029122606245,0.1801391357802112,0.3049039984387832,0.0845727474056637,-0.08981100426729441,-0.08897370219720023,0.054992800071006,-0.0538745134751591,-0.14210893939474462,-0.03952775714825679,0.20832312621861135,0.24768425396430419,0.3408306493383494
Asian_Rate,0.43383670835800114,0.5939447776601654,-0.5860915665642169,0.47277141065447975,0.027824878437651152,0.46687055148616297,0.3935506206202071,0.4093064264465658,-0.569268324183848,0.07811397411600553,-0.14195489793351093,-0.4309073612824477,-0.5575666678893328,-0.36767274011520684,0.2258553947758078,0.29167401669090753,0.01785031143369892,0.26464105064802734,-0.32490233633727506,-0.14880239404255677,-0.4055596818002161,0.40555968494186234,0.13165722105629635,0.5436892293776274,1.0,0.6934309419689612,0.6514926777979547,-0.8811806696065376,0.7815104544378528,0.3958807187754867,0.04268857658020951,-0.3976448840765776,-0.36138942045412076,-0.4008353129559744,0.09657344666548467,0.6164086520054818,-0.4723058951478497,0.16449116874647432,0.34393697952936936,-0.3595744980645184,0.07263693452370208,0.1210824202726786,0.40338353368000035,0.1975753353315127,-0.38403828656266364,0.40155013024027925,0.2976267657888575,0.04855715153833923,-0.07719980987815757,-0.27607475035824364,-0.20034247543619496,-0.18928862490130266,0.37280087365507275,0.5880054975965033,-0.5273245255959718,-0.44600829807690273,0.19688165709145083,0.2911476312654972,-0.08845954444637036,-0.09869705176909621,0.5056222706569387,0.1659250596443108,-0.17866180900222334,-0.179274637252647,0.19827516066997214,0.0623363187391118,-0.003385589455049152,0.02696137958686706,0.3345768757061005,0.23781615103449202,0.23806843346524637
Black_Rate,0.5691822146435438,0.5562548357334475,-0.6703122149592345,0.462833307880023,0.20739451699368644,0.5617716406797364,0.39934718235876004,0.4993483267645179,-0.6431132583502324,0.16312504386274618,-0.05017414206203576,-0.3808449448226844,-0.5009411083988293,-0.3703909864193965,0.14504958780712515,0.26899262863045137,0.11050693720170249,0.14706338011081477,-0.2356342591338732,-0.008210571352842993,-0.26236318441118595,0.26236318299261413,0.18819565981621028,0.4737127395745653,0.6934309419689612,1.0,0.7799391077492126,-0.7866954994406165,0.7714519155097777,0.5593517810966896,0.010474402575822392,-0.5810482792969043,-0.5004519753691925,-0.5966323079916911,0.022482304389185588,0.7788509752338877,-0.5348290661337713,0.19998543858418455,0.3812034977505768,-0.5823580340516891,0.17589493982958215,0.3887279304280365,0.39488884466223045,0.334715230864269,-0.5423430220117846,0.5176395877399336,0.36768834968511493,0.04193637625177645,-0.18438068926848244,-0.3367929766016762,-0.20927907698079254,-0.043886089868071756,0.440216366417706,0.5599816607307055,-0.489710563057776,-0.44321480227443466,0.21337966192955482,0.2524267620635237,-0.10649879368644179,0.043690916879545495,0.5106533125884902,0.36687637937078327,-0.3780612955136089,-0.37677270441455246,0.38741085878807574,0.24073209202734255,0.17406134867584216,0.17021100418454874,0.433815679017482,0.40273070707482567,0.25244055598844345
Mixed_Rate,0.39894388442429546,0.5362357731865985,-0.6405816682135707,0.3159158761831797,0.05883400458736988,0.3951099629376402,0.3184385524269436,0.5294855359776828,-0.614740786611969,-0.09268405017901472,-0.24911610620459315,-0.46327481620984107,-0.6110991809234366,-0.3581079927089985,0.37351323512058415,0.06821032854951312,-0.14543197190365117,0.30122590778135544,-0.382387776898193,-0.15266409472706663,-0.3370862522761296,0.337086250623042,0.3030256910466025,0.49529587451553475,0.6514926777979547,0.7799391077492126,1.0,-0.6227423414222816,0.7122338832329472,0.4649989902526999,0.05899070391658977,-0.4959998681883456,-0.453196457755743,-0.4977775007682745,0.2861735362367897,0.6694778423921861,-0.6481666024058503,0.20487117963631205,0.23406745665424802,-0.48364519253880495,0.17056274737479007,0.28064656737186533,0.3912213882593476,0.22258290775321074,-0.5589208386353184,0.5383814321441542,0.45043564091459565,0.06370081002968139,0.08275959890198518,-0.32794719917762055,-0.19086990507082266,-0.24445863692489714,0.20055874734378953,0.5221480989954828,-0.4985002556196138,-0.5601984688795526,-0.02156019903658517,0.4506704145923467,-0.0625217524455611,0.20569772492377592,0.49181501673445416,0.17797349263029658,-0.19001734679123478,-0.19047760472840156,0.20981570521374113,0.07932204108167287,-0.045590509810328785,0.003589456980991016,0.34391232382083325,0.293770325055617,0.24321400817507427
White_Rate,-0.5651156708687829,-0.6217847462691384,0.6084170718807347,-0.5768146043044773,-0.1281868941041243,-0.5811456713134759,-0.4256677283369113,-0.3930881684010612,0.5779362551634695,-0.19383290381924054,0.09177305631704369,0.44043903398158646,0.5586094246534336,0.42364426901756186,-0.16517168162240098,-0.37084428628499194,-0.12162038177137223,-0.1873232487882966,0.2603529966944978,0.06444198693951872,0.36457281387944795,-0.36457281587629076,-0.09221232736646227,-0.519694166587126,-0.8811806696065376,-0.7866954994406165,-0.6227423414222816,1.0,-0.8248366833052309,-0.47441528227131896,0.0325563016640919,0.49443582148534315,0.39308081550320056,0.5108899074180632,-0.007980820887282958,-0.6903170190985755,0.4894827841134995,-0.16517940419876942,-0.4008148098710545,0.46655698347968877,-0.10635956889624186,-0.23439329272349402,-0.42332362537732404,-0.2816227914861568,0.4456237829257167,-0.4066613395002702,-0.33067351214868757,-0.06896268295132252,0.19650948263080917,0.38590293006310544,0.12404274477366788,0.12114865751852862,-0.5102192601569865,-0.6155062967278664,0.4358903485809957,0.44685663506115586,-0.2800917870070164,-0.23273931324878555,0.13952210671503326,0.06705658203381575,-0.4709799191098476,-0.29611467619789394,0.30884506751859947,0.3089778523197059,-0.3290163155828614,-0.16819824336245293,-0.09546039279539298,-0.09242449331728936,-0.34325758036204546,-0.37726239775737674,-0.30955952262255604
Other_Ethnic_Group_Rate,0.5002047614344166,0.611028861242079,-0.62508896963775,0.4505374746640915,0.09773022186314861,0.5329309087093311,0.29595489463868724,0.5036841361000013,-0.5823174815677069,0.06011313689538633,-0.22126244244207388,-0.5383934168244703,-0.59332352850941,-0.43796383096106667,0.3024627359386844,0.2796656775547372,-0.01973520915032504,0.23377397113158024,-0.3177310454661973,-0.09005810825319095,-0.3506186953699585,0.3506186957877104,0.25714104837095464,0.6022343281485172,0.7815104544378528,0.7714519155097777,0.7122338832329472,-0.8248366833052309,1.0,0.5250821378208572,-0.010544267482093238,-0.5571900711067383,-0.46585249985080124,-0.5734558754426887,0.15310845211205468,0.720179275983436,-0.6257894918454179,0.24310582731297303,0.3509700253963639,-0.5181765274583332,0.11816510730573244,0.23760819287493498,0.4923643876884615,0.25518753768574753,-0.5742693260536468,0.5100941685431685,0.45826806715975155,0.10820162225642835,-0.06250832437936392,-0.41444016321615373,-0.13486723145782475,-0.19624397934081855,0.3946780975818364,0.5926960964949738,-0.4524745997840966,-0.5421722173789436,0.14386025079665798,0.3561445669061713,-0.1378422306019943,0.10348332866816802,0.5055640073571108,0.2490381614194718,-0.257763954576973,-0.2569159674750841,0.26939805850907517,0.12618537827025977,0.006009947376184246,0.046314093893394935,0.35877421468673965,0.3521476846291951,0.30482236218482023
